0,chl464,left_1037307_1038306,left_1039876_1038877,right_1038873_1039872,right_1038307_1037308
0,chl449,left_1035373_1036372,left_1037942_1036943,right_1036939_1037938,right_1036373_1035374
1,chlChPhzTR44,left_1844541_1845540,left_1847032_1846033,right_1846032_1847031,right_1845540_1844541
1,chlDTR133,left_1854093_1855092,left_1856584_1855585,right_1855584_1856583,right_1855092_1854093
1,chlB25,left_1982903_1983902,left_1985394_1984395,right_1984394_1985393,right_1983902_1982903
1,chlPCL1391,left_1797319_1798318,left_1799810_1798811,right_1798810_1799809,right_1798318_1797319
1,chl21509,left_1831172_1832171,left_1833663_1832664,right_1832663_1833662,right_1832171_1831172
1,chlPCL1607,left_1856342_1857341,left_1858833_1857834,right_1857833_1858832,right_1857341_1856342
1,chlCW2,left_1804749_1805748,left_1807241_1806242,right_1806241_1807240,right_1805748_1804749
1,chl19603,left_1811469_1812468,left_1813959_1812962,right_1812961_1813959,right_1812468_1811469
1,chlSLPH10,left_1817145_1818144,left_1819636_1818637,right_1818636_1819635,right_1818144_1817145
1,chlChPhzS135,left_1820347_1821346,left_1822838_1821839,right_1821838_1822837,right_1821346_1820347
1,chl449,left_1813682_1814681,left_1816174_1815175,right_1815174_1816173,right_1814681_1813682
1,chl17809,left_1860498_1861497,left_1862989_1861990,right_1861989_1862988,right_1861497_1860498
1,chlJD37,left_4824006_4823007,left_4821514_4822513,right_4822514_4821515,right_4823007_4824006
1,chlChPhzS140,left_1809129_1810128,left_1811620_1810621,right_1810620_1811619,right_1810128_1809129
1,chlZJU60,left_1787771_1788770,left_1790262_1789263,right_1789262_1790261,right_1788770_1787771
1,chl17411,left_1860485_1861484,left_1862976_1861977,right_1861976_1862975,right_1861484_1860485
1,chlToZa7,left_1818408_1819407,left_1820899_1819900,right_1819899_1820898,right_1819407_1818408
1,chl464,left_1815616_1816615,left_1818108_1817109,right_1817108_1818107,right_1816615_1815616
1,chlQ16,left_1820368_1821367,left_1822860_1821861,right_1821860_1822859,right_1821367_1820368
2,chlPCL1391,
2,chl17411,
2,chl21509,
2,chlTAMOak81,
2,chlZJU60,
2,chlPCL1607,
2,chlChPhzTR44,
2,chlDTR133,
2,chl17809,
2,chlToZa7,
2,chlJD37,left_4639159_4638160,left_4636577_4637568,right_4637568_4636575,right_4638160_4639160
2,chl464,left_2000398_2001397,left_2002986_2001989,right_2001989_2002988,right_2001397_2000397
2,chlSLPH10,
2,chl449,left_1998464_1999463,left_2001052_2000055,right_2000055_2001054,right_1999463_1998463
2,chlChPhzS135,
2,chlChPhzS140,
2,chl50083,left_2035889_2036887,left_2038455_2037458,right_2037458_2038457,right_2036887_2035888
2,chlB25,left_2223194_2224193,left_2225713_2224716,right_2224716_2225715,right_2224193_2223193
3,chl17411,left_2651189_2652186,right_2652645_2653644
3,chl189,left_5654119_5655116,right_5655680_5656679
3,chlZJU60,left_2543645_2544642,right_2545109_2546108
3,chl17809,left_2651203_2652200,right_2652659_2653658
3,chlJD37,left_4043843_4042846,right_4042379_4041380
3,chlK27,left_2661787_2662784,right_2663251_2664250
3,chl50083,left_2708434_2709431,right_2709953_2710952
3,chlPb-St2,left_2535429_2536428,left_2535431_2536426,right_2536893_2537892
3,chlB25,left_4172051_4171054,right_4170562_4169566
4,chlPCL1391,left_5668449_5669448,left_5671038_5670039,right_5670039_5671038,right_5669448_5668449
4,chl17411,left_6037311_6038310,left_6039900_6038901,right_6038901_6039900,right_6038310_6037311
4,chlZJU60,left_5659813_5660812,left_5662402_5661403,right_5661403_5662402,right_5660812_5659813
4,chlPCL1607,left_5723472_5724471,left_5725971_5724972,right_5724972_5725971,right_5724471_5723472
4,chlChPhzTR44,left_5713364_5714363,left_5715953_5714954,right_5714954_5715953,right_5714363_5713364
4,chlDTR133,left_5866306_5867305,left_5868895_5867896,right_5867896_5868895,right_5867305_5866306
4,chl17809,left_6043792_6044791,left_6046381_6045382,right_6045382_6046381,right_6044791_6043792
4,chlToZa7,left_5819808_5820807,left_5822397_5821398,right_5821398_5822397,right_5820807_5819808
4,chlJD37,left_1239130_1238131,left_1236536_1237535,right_1237535_1236536,right_1238131_1239130
4,chlStFRB508,left_5593706_5594705,left_5596300_5595301,right_5595301_5596300,right_5594705_5593706
4,chlSLPH10,left_6053288_6054287,left_6055877_6054878,right_6054878_6055877,right_6054287_6053288
4,chlChPhzS135,left_5774776_5775775,left_5777365_5776366,right_5776366_5777365,right_5775775_5774776
4,chlChPhzS140,left_5923453_5924452,left_5925952_5924953,right_5924953_5925952,right_5924452_5923453
4,chlB25,left_5794425_5795424,left_5797018_5796019,right_5796019_5797018,right_5795424_5794425
5,chlPCL1391,left_6508996_6509993,left_6511549_6510550,right_6510550_6511549,right_6509993_6508996
5,chl17411,left_6881210_6882207,left_6883764_6882765,right_6882765_6883764,right_6882207_6881210
5,chlChPhzS140,left_6741670_6742667,left_6744223_6743224,right_6743224_6744223,right_6742667_6741670
5,chl21509,left_6707633_6708630,left_6710186_6709187,right_6709187_6710186,right_6708630_6707633
5,chlPCL1607,left_6572637_6573634,left_6575190_6574191,right_6574191_6575190,right_6573634_6572637
5,chlChPhzTR44,left_6545578_6546575,left_6548132_6547133,right_6547133_6548132,right_6546575_6545578
5,chlDTR133,left_6731971_6732968,left_6734524_6733525,right_6733525_6734524,right_6732968_6731971
5,chlCW2,left_6603296_6604295,left_6605850_6604851,right_6604851_6605850,right_6604293_6603296
5,chl2210,left_6525132_6526131,left_6527686_6526687,right_6526687_6527686,right_6526129_6525132
5,chl17809,left_6887693_6888690,left_6890247_6889248,right_6889248_6890247,right_6888690_6887693
5,chlJD37,left_355996_354997,left_352266_353266,right_353266_352266,right_354999_355996
5,chlSLPH10,left_6894996_6895993,left_6897549_6896550,right_6896550_6897549,right_6895993_6894996
5,chlQ16,left_6584156_6585155,left_6586710_6585711,right_6585711_6586710,right_6585153_6584156
5,chlChPhzS135,left_6607352_6608349,left_6609905_6608906,right_6608906_6609905,right_6608349_6607352
5,chlK27,left_6539211_6540210,left_6541765_6540766,right_6540766_6541765,right_6540208_6539211
5,chlM71,left_6478018_6479017,left_6480572_6479573,right_6479573_6480572,right_6479015_6478018
5,chlToZa7,left_6674583_6675580,left_6677136_6676137,right_6676137_6677136,right_6675580_6674583
5,chlZJU60,left_6494788_6495785,left_6497341_6496342,right_6496342_6497341,right_6495785_6494788
6,chl50083,left_2133011_2134010,left_2135504_2134505,right_2134505_2135504,right_2133975_2132976
7,chlPCL1391,left_6280601_6281600,left_6283118_6282119,right_6282119_6283118,right_6281588_6280589
7,chl17411,left_6652873_6653872,left_6655390_6654391,right_6654391_6655390,right_6653860_6652861
7,chlChPhzS140,left_6513277_6514276,left_6515794_6514795,right_6514795_6515794,right_6514264_6513265
7,chl21509,left_6459389_6460388,left_6461906_6460907,right_6460907_6461906,right_6460376_6459377
7,chlPCL1607,left_6344340_6345339,left_6346857_6345858,right_6345858_6346857,right_6345327_6344328
7,chlChPhzTR44,left_6317518_6318517,left_6320035_6319036,right_6319036_6320035,right_6318505_6317506
7,chlDTR133,left_6503769_6504768,left_6506286_6505287,right_6505287_6506286,right_6504756_6503757
7,chl17809,left_6659356_6660355,left_6661873_6660874,right_6660874_6661873,right_6660343_6659344
7,chlToZa7,left_6446390_6447389,left_6448907_6447908,right_6447908_6448907,right_6447377_6446378
7,chlJD37,left_620196_619199,left_617681_618680,right_618680_617681,right_619211_620208
7,chl464,left_6405929_6406928,left_6408446_6407447,right_6407447_6408446,right_6406916_6405917
7,chlSLPH10,left_6666794_6667793,left_6669311_6668312,right_6668312_6669311,right_6667781_6666782
7,chlM71,left_6243615_6244614,left_6246132_6245133,right_6245133_6246132,right_6244602_6243603
7,chlChPhzS135,left_6379177_6380176,left_6381694_6380695,right_6380695_6381694,right_6380164_6379165
7,chlK27,left_6304854_6305853,left_6307369_6306372,right_6306372_6307369,right_6305841_6304842
7,chl449,left_6403545_6404544,left_6406062_6405063,right_6405063_6406062,right_6404532_6403533
7,chl50083,left_6247602_6248601,left_6250161_6249162,right_6249162_6250161,right_6248589_6247590
7,chlZJU60,left_6266029_6267028,left_6268546_6267547,right_6267547_6268546,right_6267016_6266017
8,chl17411,left_6779240_6780239,left_6781812_6780813,right_6780812_6781811,right_6780231_6779286
8,chl21509,left_6601326_6602325,left_6603899_6602900,right_6602899_6603898,right_6602317_6601372
8,chlZJU60,left_6392667_6393666,left_6395240_6394241,right_6394240_6395239,right_6393658_6392713
8,chlCW2,left_6496547_6497546,left_6499108_6498109,right_6498108_6499107,right_6497538_6496593
8,chl2210,left_6417866_6418865,left_6420427_6419428,right_6419427_6420426,right_6418857_6417912
8,chl19603,left_6681460_6682459,left_6684021_6683022,right_6683021_6684020,right_6682451_6681506
8,chl17809,left_6785723_6786722,left_6788295_6787296,right_6787295_6788294,right_6786714_6785769
8,chlJD37,left_462504_461505,left_459943_460942,right_460943_459944,right_461513_462458
8,chlStFRB508,left_6372110_6373109,left_6374671_6373672,right_6373671_6374670,right_6373101_6372156
8,chlQ16,left_6476981_6477980,left_6479542_6478543,right_6478542_6479541,right_6477972_6477027
8,chl50083,left_6378616_6379613,left_6381189_6380190,right_6380189_6381188,right_6379607_6378662
8,chlB25,left_6539233_6540232,left_6541794_6540795,right_6540794_6541793,right_6540224_6539279
9,chlChPhzTR38,left_6811405_6812404,right_6812951_6813920
9,chlChPhzTR39,left_6911112_6912111,right_6912658_6913627
9,chlPA23,left_6593296_6592306,right_6591759_6590760
9,chlChPhzS23,left_6611065_6612064,right_6612611_6613610
9,chlC50,left_6596374_6597373,right_6597920_6598919
9,chlChPhzTR44,left_6720463_6721462,right_6722008_6722977
9,chlDTR133,left_6906867_6907866,right_6908412_6909381
9,chlK27,left_6722748_6723747,right_6724294_6725293
9,chlChPhzTR18,left_6736888_6737887,right_6738434_6739403
9,chlLzh-T5,left_6690470_6691469,right_6692016_6692985
9,chlB25,left_6863249_6864247,right_6864794_6865763
9,chlPCL1391,left_6688483_6689482,right_6690028_6690997
9,chl21509,left_6913856_6914855,right_6915401_6916370
9,chlTAMOak81,left_6533409_6534406,right_6534953_6535921
9,chl6698,left_6891583_6892582,right_6893129_6894128
9,chl66,left_6652300_6653299,right_6653846_6654845
9,chlPCL1607,left_6755894_6756893,right_6757439_6758408
9,chlChPhzS24,left_6753262_6754261,right_6754808_6755777
9,chlSLPH10,left_7069891_7070890,right_7071436_7072405
9,chlChPhzS135,left_6782263_6783262,right_6783808_6784777
9,chlQ16,left_6782929_6783928,right_6784475_6785474
9,chl17415,left_6506750_6507747,right_6508300_6509269
9,chl189,left_3103788_3102791,right_3102238_3101257
9,chl17809,left_7062587_7063586,right_7064132_7065101
9,chlJD37,left_175586_174587,right_174040_173041
9,chlM71,left_6660751_6661750,right_6662297_6663296
9,chlChPhzS140,left_6916585_6917584,right_6918130_6919099
9,chlPb-St2,left_6470481_6471479,right_6472026_6472995
9,chl50083,left_6655976_6656973,right_6657520_6658489
9,chlZJU60,left_6669712_6670711,right_6671257_6672226
9,chlChPhzTR36,left_6789391_6790390,right_6790937_6791906
9,chl17411,left_7056092_7057091,right_7057637_7058606
9,chlToZa7,left_6857839_6858838,right_6859384_6860353
9,chlP2,left_7057162_7058161,right_7058708_7059707
10,chlChPhzTR38,left_1516597_1517596,left_1519272_1518273,right_1518269_1519268,right_1517500_1516504
10,chlChPhzTR39,left_1512486_1513485,left_1515160_1514161,right_1514157_1515156,right_1513389_1512393
10,chlPCL1391,left_1486241_1487240,left_1488701_1487702,right_1487699_1488697,right_1487147_1486148
10,chl17411,left_1501674_1502673,left_1504250_1503251,right_1503248_1504246,right_1502577_1501581
10,chlChPhzS140,left_1507422_1508421,left_1509880_1508881,right_1508878_1509876,right_1508325_1507329
10,chlPCL1607,left_1545239_1546238,left_1547699_1546700,right_1546697_1547695,right_1546145_1545146
10,chlChPhzS24,left_1507949_1508948,left_1510734_1509735,right_1509731_1510730,right_1508852_1507856
10,chl17809,left_1501684_1502683,left_1504260_1503261,right_1503258_1504256,right_1502587_1501591
10,chl19603,left_1501449_1502448,left_1503912_1502913,right_1502909_1503908,right_1502352_1501356
10,chlToZa7,left_1507278_1508277,left_1509738_1508739,right_1508736_1509734,right_1508184_1507185
10,chlK27,left_1539450_1540449,left_1542028_1541029,right_1541025_1542024,right_1540353_1539357
10,chl50083,left_1498130_1499126,left_1500593_1499594,right_1499590_1500589,right_1499036_1498037
10,chlChPhzTR18,left_1495598_1496597,left_1498273_1497274,right_1497270_1498269,right_1496501_1495505
11,chlChPhzTR38,left_4355493_4356492,left_4358060_4357061,right_4357061_4358060,right_4356492_4355493
11,chlChPhzTR39,left_4403957_4404956,left_4406524_4405525,right_4405525_4406524,right_4404956_4403957
11,chl17415,left_4129837_4130836,left_4132344_4131348,right_4131348_4132344,right_4130836_4129837
11,chl189,left_5481292_5480293,left_5478782_5479778,right_5479778_5478782,right_5480293_5481292
11,chlTAMOak81,left_4156556_4157555,left_4159100_4158104,right_4158104_4159100,right_4157555_4156556
11,chlPb-St2,left_4157380_4158379,left_4159919_4158920,right_4158920_4159919,right_4158379_4157380
11,chlChPhzS24,left_4291333_4292332,left_4293900_4292901,right_4292901_4293900,right_4292332_4291333
11,chl19603,left_4603683_4604682,left_4606257_4605258,right_4605258_4606257,right_4604682_4603683
11,chlK27,left_4327156_4328155,left_4329730_4328731,right_4328731_4329730,right_4328155_4327156
11,chl50083,left_4369990_4370989,left_4372533_4371537,right_4371537_4372533,right_4370989_4369990
11,chlChPhzTR18,left_4307781_4308780,left_4310348_4309349,right_4309349_4310348,right_4308780_4307781
12,chl17415,left_2079808_2080805,right_2081382_2082373
12,chlChPhzS23,left_2103099_2104097,right_2104679_2105678,right_2104681_2105662
12,chlC50,left_2090487_2091485,right_2092069_2092996
12,chl189,left_752467_751470,right_750894_749902
12,chl6698,left_2184828_2185826,right_2186408_2187406,right_2186410_2187391
12,chl66,left_2156580_2157578,right_2158160_2159158,right_2158162_2159143
12,chlCW2,left_2136974_2137972,right_2138556_2139484
12,chl19603,left_2093807_2094805,right_2095389_2096305
12,chlP2,left_2162420_2163418,right_2164000_2164918
12,chlJD37,left_4535295_4534296,left_4535294_4534297,right_4533706_4532789
12,chlStFRB508,left_1909383_1910382,left_1909384_1910378,right_1910966_1911912
12,chlQ16,left_2148075_2149074,left_2148076_2149070,right_2149658_2150585
12,chl50083,left_2134276_2135273,right_2135850_2136841
12,chlLzh-T5,left_2102062_2103060,right_2103644_2104571
12,chlB25,left_2322458_2323456,right_2324034_2324954
14,chl189,left_5333081_5332082,left_5330535_5331533,right_5331533_5330535,right_5332081_5333080
14,chl2210,left_4467899_4468898,left_4470479_4469480,right_4469480_4470479,right_4469481_4470477,right_4468899_4467900
14,chl19603,left_4756453_4757452,left_4759037_4758040,right_4758040_4759037,right_4757453_4756454
14,chlStFRB508,left_4399176_4400175,left_4401747_4400750,right_4400750_4401747,right_4400176_4399177
14,chl464,left_4551082_4552081,left_4553662_4552665,right_4552665_4553662,right_4552082_4551083
14,chlM71,left_4453304_4454303,left_4455884_4454887,right_4454887_4455884,right_4454304_4453305
14,chl449,left_4549147_4550146,left_4551727_4550730,right_4550730_4551727,right_4550147_4549148
14,chl50083,left_4527331_4528330,left_4529877_4528878,right_4528878_4529877,right_4528879_4529875,right_4528331_4527332
14,chlB25,left_4487070_4488069,left_4489616_4488617,right_4488617_4489616,right_4488618_4489614,right_4488070_4487071
15,chlChPhzTR38,left_488237_489236,right_489813_490812
15,chlChPhzTR39,left_468832_469831,right_470408_471407
15,chlPA23,left_351636_352635,right_353213_354212
15,chlChPhzS23,left_465217_466216,right_466718_467717
15,chlChPhzTR18,left_467146_468145,right_468722_469721
15,chlB25,left_474278_475277,right_475776_476775
15,chlTAMOak81,left_500831_501830,right_502401_503400
15,chl66,left_482004_483003,right_483580_484579
15,chlChPhzS24,left_468566_469565,right_470142_471141
15,chlCW2,left_478944_479943,right_480511_481510
15,chl19603,left_490041_491040,right_491608_492607
15,chl17415,left_465687_466686,right_467251_468250
15,chl189,left_2469673_2468674,right_2468109_2467110
15,chl2210,left_492339_493338,right_493906_494905
15,chlJD37,left_6188703_6187704,right_6187136_6186137
15,chlPb-St2,left_455736_456735,right_457292_458291
15,chl50083,left_474219_475218,right_475796_476795
15,chlZJU60,left_469768_470765,right_471342_472341
15,chlChPhzTR36,left_470127_471126,right_471704_472703
15,chlStFRB508,left_290168_291167,right_291735_292734
16,chlPb-St2,left_3501791_3502790,left_3504267_3503273,right_3503273_3504267,right_3502790_3501791
16,chlB25,
18,chlPCL1391,left_4101554_4102553,left_4101555_4102551,right_4103132_4104131,right_4103134_4104130
18,chlPCL1607,left_4136211_4137210,left_4136212_4137208,right_4137789_4138788,right_4137791_4138787
18,chlChPhzTR44,left_4148205_4149204,left_4148206_4149202,right_4149783_4150782,right_4149785_4150781
18,chlDTR133,left_4177587_4178586,left_4177588_4178584,right_4179165_4180164,right_4179167_4180163
18,chlCW2,left_4165615_4166614,left_4165616_4166612,right_4167191_4168190,right_4167193_4168189
18,chl19603,left_4451644_4452643,left_4451645_4452641,right_4453220_4454219,right_4453222_4454218
18,chl2210,left_4152463_4153462,left_4152464_4153460,right_4154039_4155038,right_4154041_4155037
18,chlJD37,left_2714469_2713470,right_2712893_2711894
18,chlSLPH10,left_4171267_4172266,left_4171268_4172264,right_4172845_4173844,right_4172847_4173843
18,chlToZa7,left_4181257_4182256,left_4181258_4182254,right_4182835_4183834,right_4182837_4183833
18,chlChPhzS135,left_4210085_4211084,left_4210086_4211082,right_4211663_4212662,right_4211665_4212661
18,chlChPhzS140,left_4317385_4318384,left_4317386_4318382,right_4318963_4319962,right_4318965_4319961
18,chlStFRB508,left_4078685_4079684,left_4078686_4079682,right_4080261_4081260,right_4080263_4081259
18,chl464,left_4254240_4255239,left_4254241_4255237,right_4255816_4256815,right_4255818_4256814
18,chl449,left_4252305_4253304,left_4252306_4253302,right_4253881_4254880,right_4253883_4254879
18,chlZJU60,left_4024195_4025195,left_4024196_4025193,right_4025774_4026773,right_4025776_4026772
19,chlChPhzTR38,
19,chlChPhzTR39,
19,chlPA23,
19,chlChPhzS23,
19,chlC50,
19,chlLzh-T5,
19,chlChPhzTR18,
19,chlB25,
19,chlTAMOak81,
19,chl6698,
19,chl66,
19,chlChPhzS24,
19,chl449,left_5349853_5350852,right_5351428_5352427
19,chl17415,left_5037388_5038382,right_5038978_5039976
19,chl189,
19,chlJD37,
19,chlPb-St2,
19,chl50083,
19,chlChPhzTR36,
19,chlP2,
19,chl464,left_5351788_5352787,right_5353363_5354362
19,chlQ16,left_5269496_5270495,right_5271071_5272070
20,chlPCL1391,left_2042914_2043913,left_2045476_2044479,right_2044479_2045476,right_2043913_2042914
20,chl17415,left_2050649_2051648,left_2053212_2052213,right_2052213_2053212,right_2051648_2050649
20,chl189,left_781700_780701,left_779137_780136,right_780136_779137,right_780701_781700
20,chlPCL1607,left_2101944_2102943,left_2104506_2103509,right_2103509_2104506,right_2102943_2101944
20,chlChPhzTR44,left_2090139_2091138,left_2092701_2091704,right_2091704_2092701,right_2091138_2090139
20,chlDTR133,left_2099699_2100698,left_2102261_2101264,right_2101264_2102261,right_2100698_2099699
20,chlToZa7,left_2064076_2065075,left_2066638_2065641,right_2065641_2066638,right_2065075_2064076
20,chlSLPH10,left_2103439_2104438,left_2106001_2105004,right_2105004_2106001,right_2104438_2103439
20,chlChPhzS135,left_2065953_2066952,left_2068515_2067518,right_2067518_2068515,right_2066952_2065953
20,chlChPhzS140,left_2055922_2056921,left_2058484_2057487,right_2057487_2058484,right_2056921_2055922
21,chlChPhzTR38,left_4440094_4441093,right_4441093_4440094
21,chlChPhzTR39,left_4488543_4489542,right_4489542_4488543
21,chlPA23,left_4363711_4364710,right_4364710_4363711
21,chlChPhzS23,left_4343506_4344505,right_4344505_4343506
21,chlC50,left_4310869_4311868,right_4311868_4310869
21,chlChPhzTR44,left_4437956_4436952,right_4436952_4437956
21,chlDTR133,left_4502245_4501241,right_4501241_4502245
21,chlK27,left_4412411_4413410,left_4414985_4413993,right_4413993_4414985,right_4413410_4412411
21,chlChPhzTR18,left_4392381_4393380,right_4393380_4392381
21,chlLzh-T5,left_4378552_4379551,right_4379551_4378552
21,chlB25,left_4424921_4425916,right_4425916_4424921
21,chlPCL1391,left_4395172_4394168,right_4394168_4395172
21,chl21509,left_4558293_4559292,right_4559292_4558293
21,chlTAMOak81,left_4241703_4242717,right_4242717_4241703
21,chl6698,left_4538327_4539326,right_4539326_4538327
21,chl66,left_4385348_4386347,right_4386347_4385348
21,chlPCL1607,left_4467904_4466900,right_4466900_4467904
21,chlChPhzS24,left_4375933_4376932,right_4376932_4375933
21,chlCW2,left_4413554_4414553,left_4416129_4415137,right_4415137_4416129,right_4414553_4413554
21,chlSLPH10,left_4475857_4474853,right_4474853_4475857
21,chlChPhzS135,left_4495900_4494896,right_4494896_4495900
21,chl17415,left_4213418_4214432,right_4214432_4213418
21,chl189,left_5397555_5396556,right_5396556_5397555
21,chl17809,left_4584085_4583079,right_4583079_4584085
21,chlM71,left_4351271_4352270,left_4353849_4352854,right_4352854_4353849,right_4352270_4351271
21,chlChPhzS140,left_4606931_4605927,right_4605927_4606931
21,chlPb-St2,left_4243444_4244443,left_4246028_4245027,right_4245027_4246028,right_4244443_4243444
21,chl50083,left_4454263_4455277,right_4455277_4454263
21,chlZJU60,left_4309169_4308163,right_4308163_4309169
21,chlChPhzTR36,left_4427899_4428898,right_4428898_4427899
21,chl17411,left_4584086_4583080,right_4583080_4584086
21,chlToZa7,left_4466752_4465748,right_4465748_4466752
22,chl50083,left_6323019_6324018,left_6325580_6324581,right_6324595_6325594,right_6324007_6323008
22,chlTAMOak81,left_6191774_6192773,left_6194334_6193335,right_6193349_6194348,right_6192762_6191763
23,chl17415,right_1502552_1503543
23,chl17411,left_1509230_1510214,right_1510589_1511509
23,chl21509,left_1524770_1525768,left_1524783_1525767,right_1526131_1527048
23,chl189,right_1452593_1451607
23,chlTAMOak81,right_1524197_1525166
23,chlZJU60,left_1484998_1485969,right_1486333_1487254
23,chlCW2,left_1505781_1506780,left_1505794_1506779,right_1507140_1508071
23,chl17809,left_1509240_1510224,right_1510599_1511519
23,chl19603,left_1508885_1509884,left_1508898_1509883,right_1510244_1511175
23,chlJD37,left_5138086_5137090,left_5138073_5137091,right_5136618_5135677
23,chl50083,left_1505566_1506565,left_1505579_1506564,right_1506821_1507810
23,chlPb-St2,right_1459786_1460776
23,chlB25,right_1552811_1553736
24,chl17415,left_1684368_1685367,left_1684369_1685366,right_1685918_1686917
24,chl189,left_1150832_1149833,left_1150831_1149834,right_1149282_1148282
24,chlCW2,left_1698688_1699687,left_1698689_1699686,right_1700239_1701238
24,chl2210,left_1714050_1715049,left_1714051_1715048,right_1715601_1716600
24,chl19603,left_1705565_1706564,left_1705566_1706563,right_1707116_1708115
24,chl449,left_1707626_1708625,left_1707627_1708624,right_1709177_1710182
24,chlJD37,left_4929545_4928546,left_4929544_4928547,right_4927994_4926995
24,chl464,left_1709560_1710559,left_1709561_1710558,right_1711111_1712116
24,chlQ16,left_1715370_1716369,left_1715371_1716368,right_1716920_1717919
25,chl17415,left_4972094_4973093,left_4974667_4973668,right_4973668_4974667,right_4973093_4972094
25,chl189,left_4664420_4663421,left_4661858_4662857,right_4662857_4661858,right_4663421_4664420
25,chl2210,left_5128144_5129143,left_5130709_5129710,right_5129710_5130709,right_5129143_5128144
25,chl464,left_5279741_5280740,left_5282303_5281304,right_5281304_5282303,right_5280740_5279741
25,chl449,left_5277806_5278805,left_5280368_5279369,right_5279369_5280368,right_5278805_5277806
25,chlPb-St2,left_4955838_4956837,left_4958353_4957354,right_4957354_4958353,right_4956837_4955838
25,chlB25,left_5283829_5284828,left_5286391_5285392,right_5285392_5286391,right_5284828_5283829
26,chl17415,left_2025859_2026812,left_2028411_2027412,right_2027412_2028411,right_2027420_2028404,right_2026812_2025859
26,chlQ16,left_2048493_2049492,left_2048540_2049486,left_2051077_2050078,right_2050078_2051077,right_2050086_2051070,right_2049492_2048493
26,chl189,left_806542_805596,left_803997_804996,right_804996_803997,right_804988_804004,right_805596_806542
26,chl50083,left_2080381_2081375,left_2080423_2081369,left_2082888_2081889,right_2081889_2082888,right_2081897_2082881,right_2081375_2080381
27,chl17415,left_6209546_6210480,left_6211994_6210995,right_6210995_6211994,right_6210480_6209546
27,chl189,left_3367473_3366539,left_3365001_3366000,right_3366000_3365001,right_3366539_3367473
27,chlTAMOak81,left_6259490_6260489,left_6259554_6260484,left_6262040_6261041,right_6261041_6262040,right_6260489_6259490
27,chlZJU60,left_6406141_6407075,left_6408624_6407625,right_6407625_6408624,right_6407075_6406141
27,chlCW2,left_6509971_6510970,left_6510035_6510965,left_6512520_6511521,right_6511521_6512520,right_6510970_6509971
